sensor,channel,year,month,day,hour,minute,second,path,filename
DAS,,2021,11,21,23,32,38,data/DAS/2021/11/21,2021_11_21_23h32m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,33,38,data/DAS/2021/11/21,2021_11_21_23h33m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,34,38,data/DAS/2021/11/21,2021_11_21_23h34m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,35,38,data/DAS/2021/11/21,2021_11_21_23h35m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,36,38,data/DAS/2021/11/21,2021_11_21_23h36m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,37,38,data/DAS/2021/11/21,2021_11_21_23h37m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,38,38,data/DAS/2021/11/21,2021_11_21_23h38m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,39,38,data/DAS/2021/11/21,2021_11_21_23h39m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,40,38,data/DAS/2021/11/21,2021_11_21_23h40m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,41,38,data/DAS/2021/11/21,2021_11_21_23h41m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,42,38,data/DAS/2021/11/21,2021_11_21_23h42m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,43,38,data/DAS/2021/11/21,2021_11_21_23h43m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,44,38,data/DAS/2021/11/21,2021_11_21_23h44m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,45,38,data/DAS/2021/11/21,2021_11_21_23h45m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,46,38,data/DAS/2021/11/21,2021_11_21_23h46m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,47,38,data/DAS/2021/11/21,2021_11_21_23h47m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,48,38,data/DAS/2021/11/21,2021_11_21_23h48m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,49,38,data/DAS/2021/11/21,2021_11_21_23h49m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,50,38,data/DAS/2021/11/21,2021_11_21_23h50m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,51,38,data/DAS/2021/11/21,2021_11_21_23h51m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,52,38,data/DAS/2021/11/21,2021_11_21_23h52m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,53,38,data/DAS/2021/11/21,2021_11_21_23h53m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,54,38,data/DAS/2021/11/21,2021_11_21_23h54m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,55,38,data/DAS/2021/11/21,2021_11_21_23h55m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,56,38,data/DAS/2021/11/21,2021_11_21_23h56m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,57,38,data/DAS/2021/11/21,2021_11_21_23h57m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,58,38,data/DAS/2021/11/21,2021_11_21_23h58m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,21,23,59,38,data/DAS/2021/11/21,2021_11_21_23h59m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,0,38,data/DAS/2021/11/22,2021_11_22_00h00m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,1,38,data/DAS/2021/11/22,2021_11_22_00h01m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,2,38,data/DAS/2021/11/22,2021_11_22_00h02m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,3,38,data/DAS/2021/11/22,2021_11_22_00h03m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,4,38,data/DAS/2021/11/22,2021_11_22_00h04m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,5,38,data/DAS/2021/11/22,2021_11_22_00h05m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,6,38,data/DAS/2021/11/22,2021_11_22_00h06m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,7,38,data/DAS/2021/11/22,2021_11_22_00h07m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,8,38,data/DAS/2021/11/22,2021_11_22_00h08m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,9,38,data/DAS/2021/11/22,2021_11_22_00h09m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,10,38,data/DAS/2021/11/22,2021_11_22_00h10m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,11,38,data/DAS/2021/11/22,2021_11_22_00h11m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,12,38,data/DAS/2021/11/22,2021_11_22_00h12m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,13,38,data/DAS/2021/11/22,2021_11_22_00h13m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,14,38,data/DAS/2021/11/22,2021_11_22_00h14m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,15,38,data/DAS/2021/11/22,2021_11_22_00h15m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,16,38,data/DAS/2021/11/22,2021_11_22_00h16m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,17,38,data/DAS/2021/11/22,2021_11_22_00h17m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,18,38,data/DAS/2021/11/22,2021_11_22_00h18m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,19,38,data/DAS/2021/11/22,2021_11_22_00h19m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,20,38,data/DAS/2021/11/22,2021_11_22_00h20m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,21,38,data/DAS/2021/11/22,2021_11_22_00h21m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,22,38,data/DAS/2021/11/22,2021_11_22_00h22m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,23,38,data/DAS/2021/11/22,2021_11_22_00h23m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,24,38,data/DAS/2021/11/22,2021_11_22_00h24m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,25,38,data/DAS/2021/11/22,2021_11_22_00h25m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,26,38,data/DAS/2021/11/22,2021_11_22_00h26m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,27,38,data/DAS/2021/11/22,2021_11_22_00h27m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,28,38,data/DAS/2021/11/22,2021_11_22_00h28m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,29,38,data/DAS/2021/11/22,2021_11_22_00h29m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,30,38,data/DAS/2021/11/22,2021_11_22_00h30m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,31,38,data/DAS/2021/11/22,2021_11_22_00h31m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,32,38,data/DAS/2021/11/22,2021_11_22_00h32m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,33,38,data/DAS/2021/11/22,2021_11_22_00h33m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,34,38,data/DAS/2021/11/22,2021_11_22_00h34m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,35,38,data/DAS/2021/11/22,2021_11_22_00h35m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,36,38,data/DAS/2021/11/22,2021_11_22_00h36m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,37,38,data/DAS/2021/11/22,2021_11_22_00h37m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,38,38,data/DAS/2021/11/22,2021_11_22_00h38m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,39,38,data/DAS/2021/11/22,2021_11_22_00h39m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,40,38,data/DAS/2021/11/22,2021_11_22_00h40m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,41,38,data/DAS/2021/11/22,2021_11_22_00h41m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,42,38,data/DAS/2021/11/22,2021_11_22_00h42m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,43,38,data/DAS/2021/11/22,2021_11_22_00h43m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,44,38,data/DAS/2021/11/22,2021_11_22_00h44m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,45,38,data/DAS/2021/11/22,2021_11_22_00h45m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,46,38,data/DAS/2021/11/22,2021_11_22_00h46m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,47,38,data/DAS/2021/11/22,2021_11_22_00h47m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,48,38,data/DAS/2021/11/22,2021_11_22_00h48m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,49,38,data/DAS/2021/11/22,2021_11_22_00h49m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,50,38,data/DAS/2021/11/22,2021_11_22_00h50m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,51,38,data/DAS/2021/11/22,2021_11_22_00h51m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,52,38,data/DAS/2021/11/22,2021_11_22_00h52m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,53,38,data/DAS/2021/11/22,2021_11_22_00h53m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,54,38,data/DAS/2021/11/22,2021_11_22_00h54m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,55,38,data/DAS/2021/11/22,2021_11_22_00h55m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,56,38,data/DAS/2021/11/22,2021_11_22_00h56m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,57,38,data/DAS/2021/11/22,2021_11_22_00h57m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,58,38,data/DAS/2021/11/22,2021_11_22_00h58m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,0,59,38,data/DAS/2021/11/22,2021_11_22_00h59m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,0,38,data/DAS/2021/11/22,2021_11_22_01h00m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,1,38,data/DAS/2021/11/22,2021_11_22_01h01m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,2,38,data/DAS/2021/11/22,2021_11_22_01h02m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,3,38,data/DAS/2021/11/22,2021_11_22_01h03m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,4,38,data/DAS/2021/11/22,2021_11_22_01h04m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,5,38,data/DAS/2021/11/22,2021_11_22_01h05m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,6,38,data/DAS/2021/11/22,2021_11_22_01h06m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,7,38,data/DAS/2021/11/22,2021_11_22_01h07m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,8,38,data/DAS/2021/11/22,2021_11_22_01h08m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,9,38,data/DAS/2021/11/22,2021_11_22_01h09m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,10,38,data/DAS/2021/11/22,2021_11_22_01h10m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,11,38,data/DAS/2021/11/22,2021_11_22_01h11m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,12,38,data/DAS/2021/11/22,2021_11_22_01h12m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,13,38,data/DAS/2021/11/22,2021_11_22_01h13m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,14,38,data/DAS/2021/11/22,2021_11_22_01h14m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,15,38,data/DAS/2021/11/22,2021_11_22_01h15m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,16,38,data/DAS/2021/11/22,2021_11_22_01h16m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,17,38,data/DAS/2021/11/22,2021_11_22_01h17m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,18,38,data/DAS/2021/11/22,2021_11_22_01h18m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,19,38,data/DAS/2021/11/22,2021_11_22_01h19m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,20,38,data/DAS/2021/11/22,2021_11_22_01h20m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,21,38,data/DAS/2021/11/22,2021_11_22_01h21m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,22,38,data/DAS/2021/11/22,2021_11_22_01h22m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,23,38,data/DAS/2021/11/22,2021_11_22_01h23m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,24,38,data/DAS/2021/11/22,2021_11_22_01h24m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,25,38,data/DAS/2021/11/22,2021_11_22_01h25m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,26,38,data/DAS/2021/11/22,2021_11_22_01h26m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,27,38,data/DAS/2021/11/22,2021_11_22_01h27m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,28,38,data/DAS/2021/11/22,2021_11_22_01h28m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,29,38,data/DAS/2021/11/22,2021_11_22_01h29m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,30,38,data/DAS/2021/11/22,2021_11_22_01h30m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,31,38,data/DAS/2021/11/22,2021_11_22_01h31m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,32,38,data/DAS/2021/11/22,2021_11_22_01h32m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,33,38,data/DAS/2021/11/22,2021_11_22_01h33m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,34,38,data/DAS/2021/11/22,2021_11_22_01h34m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,35,38,data/DAS/2021/11/22,2021_11_22_01h35m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,36,38,data/DAS/2021/11/22,2021_11_22_01h36m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,37,38,data/DAS/2021/11/22,2021_11_22_01h37m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,38,38,data/DAS/2021/11/22,2021_11_22_01h38m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,39,38,data/DAS/2021/11/22,2021_11_22_01h39m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,40,38,data/DAS/2021/11/22,2021_11_22_01h40m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,41,38,data/DAS/2021/11/22,2021_11_22_01h41m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,42,38,data/DAS/2021/11/22,2021_11_22_01h42m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,43,38,data/DAS/2021/11/22,2021_11_22_01h43m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,44,38,data/DAS/2021/11/22,2021_11_22_01h44m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,45,38,data/DAS/2021/11/22,2021_11_22_01h45m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,46,38,data/DAS/2021/11/22,2021_11_22_01h46m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,47,38,data/DAS/2021/11/22,2021_11_22_01h47m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,48,38,data/DAS/2021/11/22,2021_11_22_01h48m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,49,38,data/DAS/2021/11/22,2021_11_22_01h49m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,50,38,data/DAS/2021/11/22,2021_11_22_01h50m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,51,38,data/DAS/2021/11/22,2021_11_22_01h51m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,52,38,data/DAS/2021/11/22,2021_11_22_01h52m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,53,38,data/DAS/2021/11/22,2021_11_22_01h53m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,54,38,data/DAS/2021/11/22,2021_11_22_01h54m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,55,38,data/DAS/2021/11/22,2021_11_22_01h55m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,56,38,data/DAS/2021/11/22,2021_11_22_01h56m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,57,38,data/DAS/2021/11/22,2021_11_22_01h57m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,58,38,data/DAS/2021/11/22,2021_11_22_01h58m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,1,59,38,data/DAS/2021/11/22,2021_11_22_01h59m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,0,38,data/DAS/2021/11/22,2021_11_22_02h00m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,1,38,data/DAS/2021/11/22,2021_11_22_02h01m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,2,38,data/DAS/2021/11/22,2021_11_22_02h02m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,3,38,data/DAS/2021/11/22,2021_11_22_02h03m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,4,38,data/DAS/2021/11/22,2021_11_22_02h04m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,5,38,data/DAS/2021/11/22,2021_11_22_02h05m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,6,38,data/DAS/2021/11/22,2021_11_22_02h06m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,7,38,data/DAS/2021/11/22,2021_11_22_02h07m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,8,38,data/DAS/2021/11/22,2021_11_22_02h08m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,9,38,data/DAS/2021/11/22,2021_11_22_02h09m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,10,38,data/DAS/2021/11/22,2021_11_22_02h10m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,11,38,data/DAS/2021/11/22,2021_11_22_02h11m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,12,38,data/DAS/2021/11/22,2021_11_22_02h12m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,13,38,data/DAS/2021/11/22,2021_11_22_02h13m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,14,38,data/DAS/2021/11/22,2021_11_22_02h14m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,15,38,data/DAS/2021/11/22,2021_11_22_02h15m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,16,38,data/DAS/2021/11/22,2021_11_22_02h16m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,17,38,data/DAS/2021/11/22,2021_11_22_02h17m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,18,38,data/DAS/2021/11/22,2021_11_22_02h18m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,19,38,data/DAS/2021/11/22,2021_11_22_02h19m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,20,38,data/DAS/2021/11/22,2021_11_22_02h20m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,21,38,data/DAS/2021/11/22,2021_11_22_02h21m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,22,38,data/DAS/2021/11/22,2021_11_22_02h22m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,23,38,data/DAS/2021/11/22,2021_11_22_02h23m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,24,38,data/DAS/2021/11/22,2021_11_22_02h24m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,25,38,data/DAS/2021/11/22,2021_11_22_02h25m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,26,38,data/DAS/2021/11/22,2021_11_22_02h26m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,27,38,data/DAS/2021/11/22,2021_11_22_02h27m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,28,38,data/DAS/2021/11/22,2021_11_22_02h28m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,29,38,data/DAS/2021/11/22,2021_11_22_02h29m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,30,38,data/DAS/2021/11/22,2021_11_22_02h30m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,31,38,data/DAS/2021/11/22,2021_11_22_02h31m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,32,38,data/DAS/2021/11/22,2021_11_22_02h32m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,33,38,data/DAS/2021/11/22,2021_11_22_02h33m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,34,38,data/DAS/2021/11/22,2021_11_22_02h34m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,35,38,data/DAS/2021/11/22,2021_11_22_02h35m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,36,38,data/DAS/2021/11/22,2021_11_22_02h36m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,37,38,data/DAS/2021/11/22,2021_11_22_02h37m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,38,38,data/DAS/2021/11/22,2021_11_22_02h38m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,39,38,data/DAS/2021/11/22,2021_11_22_02h39m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,40,38,data/DAS/2021/11/22,2021_11_22_02h40m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,41,38,data/DAS/2021/11/22,2021_11_22_02h41m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,42,38,data/DAS/2021/11/22,2021_11_22_02h42m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,43,38,data/DAS/2021/11/22,2021_11_22_02h43m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,44,38,data/DAS/2021/11/22,2021_11_22_02h44m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,45,38,data/DAS/2021/11/22,2021_11_22_02h45m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,46,38,data/DAS/2021/11/22,2021_11_22_02h46m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,47,38,data/DAS/2021/11/22,2021_11_22_02h47m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,48,38,data/DAS/2021/11/22,2021_11_22_02h48m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,49,38,data/DAS/2021/11/22,2021_11_22_02h49m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,50,38,data/DAS/2021/11/22,2021_11_22_02h50m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,51,38,data/DAS/2021/11/22,2021_11_22_02h51m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,52,38,data/DAS/2021/11/22,2021_11_22_02h52m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,53,38,data/DAS/2021/11/22,2021_11_22_02h53m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,54,38,data/DAS/2021/11/22,2021_11_22_02h54m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,55,38,data/DAS/2021/11/22,2021_11_22_02h55m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,56,38,data/DAS/2021/11/22,2021_11_22_02h56m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,57,38,data/DAS/2021/11/22,2021_11_22_02h57m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,58,38,data/DAS/2021/11/22,2021_11_22_02h58m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,2,59,38,data/DAS/2021/11/22,2021_11_22_02h59m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,3,0,38,data/DAS/2021/11/22,2021_11_22_03h00m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,3,1,38,data/DAS/2021/11/22,2021_11_22_03h01m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,3,2,38,data/DAS/2021/11/22,2021_11_22_03h02m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,3,3,38,data/DAS/2021/11/22,2021_11_22_03h03m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,3,4,38,data/DAS/2021/11/22,2021_11_22_03h04m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,3,5,38,data/DAS/2021/11/22,2021_11_22_03h05m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,3,6,38,data/DAS/2021/11/22,2021_11_22_03h06m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,3,7,38,data/DAS/2021/11/22,2021_11_22_03h07m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,3,8,38,data/DAS/2021/11/22,2021_11_22_03h08m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,3,9,38,data/DAS/2021/11/22,2021_11_22_03h09m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,3,10,38,data/DAS/2021/11/22,2021_11_22_03h10m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,3,11,38,data/DAS/2021/11/22,2021_11_22_03h11m38s_HDAS_2Dmap_Strain.bin
DAS,,2021,11,22,3,12,38,data/DAS/2021/11/22,2021_11_22_03h12m38s_HDAS_2Dmap_Strain.bin
