network,station,anomaly_start_time,anomaly_end_time,control_start_time,control_end_time,D_anomaly,Q_anomaly,D_threshold,Q_threshold,NOC
C7,PSAB,2025-07-20T07:20:00Z,2025-07-20T07:20:10Z,2025-07-20T07:20:00Z,2025-07-20T07:25:00Z,0.2506802793218514,305605237340.1667,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:20:10Z,2025-07-20T07:20:20Z,2025-07-20T07:20:00Z,2025-07-20T07:25:00Z,4.720731534609113,267374840302.753,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:20:20Z,2025-07-20T07:20:30Z,2025-07-20T07:20:00Z,2025-07-20T07:25:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:20:30Z,2025-07-20T07:20:40Z,2025-07-20T07:20:00Z,2025-07-20T07:25:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:21:00Z,2025-07-20T07:21:10Z,2025-07-20T07:20:00Z,2025-07-20T07:25:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:21:10Z,2025-07-20T07:21:20Z,2025-07-20T07:20:00Z,2025-07-20T07:25:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:21:20Z,2025-07-20T07:21:30Z,2025-07-20T07:20:00Z,2025-07-20T07:25:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:21:30Z,2025-07-20T07:21:40Z,2025-07-20T07:20:00Z,2025-07-20T07:25:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:21:40Z,2025-07-20T07:21:50Z,2025-07-20T07:20:00Z,2025-07-20T07:25:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:21:50Z,2025-07-20T07:22:00Z,2025-07-20T07:20:00Z,2025-07-20T07:25:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:22:00Z,2025-07-20T07:22:10Z,2025-07-20T07:20:00Z,2025-07-20T07:25:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:22:10Z,2025-07-20T07:22:20Z,2025-07-20T07:20:00Z,2025-07-20T07:25:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:22:20Z,2025-07-20T07:22:30Z,2025-07-20T07:20:00Z,2025-07-20T07:25:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:22:30Z,2025-07-20T07:22:40Z,2025-07-20T07:20:00Z,2025-07-20T07:25:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:22:40Z,2025-07-20T07:22:50Z,2025-07-20T07:20:00Z,2025-07-20T07:25:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:22:50Z,2025-07-20T07:23:00Z,2025-07-20T07:20:00Z,2025-07-20T07:25:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:23:10Z,2025-07-20T07:23:20Z,2025-07-20T07:20:00Z,2025-07-20T07:25:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:23:20Z,2025-07-20T07:23:30Z,2025-07-20T07:20:00Z,2025-07-20T07:25:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:23:30Z,2025-07-20T07:23:40Z,2025-07-20T07:20:00Z,2025-07-20T07:25:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:23:40Z,2025-07-20T07:23:50Z,2025-07-20T07:20:00Z,2025-07-20T07:25:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:23:50Z,2025-07-20T07:24:00Z,2025-07-20T07:20:00Z,2025-07-20T07:25:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:24:30Z,2025-07-20T07:24:40Z,2025-07-20T07:20:00Z,2025-07-20T07:25:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:25:00Z,2025-07-20T07:25:10Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,0.2506802793218514,305605237340.1667,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:25:10Z,2025-07-20T07:25:20Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,4.720731534609113,267374840302.753,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:25:30Z,2025-07-20T07:25:40Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:25:40Z,2025-07-20T07:25:50Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:25:50Z,2025-07-20T07:26:00Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:26:00Z,2025-07-20T07:26:10Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:26:10Z,2025-07-20T07:26:20Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:26:20Z,2025-07-20T07:26:30Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:26:30Z,2025-07-20T07:26:40Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:26:40Z,2025-07-20T07:26:50Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:26:50Z,2025-07-20T07:27:00Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:27:00Z,2025-07-20T07:27:10Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:27:10Z,2025-07-20T07:27:20Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:27:20Z,2025-07-20T07:27:30Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:27:30Z,2025-07-20T07:27:40Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:27:40Z,2025-07-20T07:27:50Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:28:00Z,2025-07-20T07:28:10Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:28:10Z,2025-07-20T07:28:20Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:28:20Z,2025-07-20T07:28:30Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:28:40Z,2025-07-20T07:28:50Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:28:50Z,2025-07-20T07:29:00Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:29:00Z,2025-07-20T07:29:10Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:29:10Z,2025-07-20T07:29:20Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:29:20Z,2025-07-20T07:29:30Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:29:30Z,2025-07-20T07:29:40Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:29:40Z,2025-07-20T07:29:50Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:29:50Z,2025-07-20T07:30:00Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PPMA,2025-07-20T07:25:10Z,2025-07-20T07:25:20Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,1.7743222923511466,4751021171150.095,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:25:30Z,2025-07-20T07:25:40Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,3.7109208139422334,1848433885015.2263,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:25:40Z,2025-07-20T07:25:50Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,1.5834922627139094,1182881507186.3557,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:26:10Z,2025-07-20T07:26:20Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,3.3015663399165662,1544789852521.073,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:26:50Z,2025-07-20T07:27:00Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,2.417411437889568,1766231331176.6714,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:27:10Z,2025-07-20T07:27:20Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,11.353823201117702,3758628550482.816,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:27:30Z,2025-07-20T07:27:40Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,1.4370508116983405,3203366585434.925,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:28:00Z,2025-07-20T07:28:10Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,6.158587950670227,2599897985215.863,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:28:10Z,2025-07-20T07:28:20Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,2.174022398342621,1992296141469.5583,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:28:50Z,2025-07-20T07:29:00Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,2.465194526949092,3114115999843.17,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:29:00Z,2025-07-20T07:29:10Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,2.6023388496040223,2593606633707.817,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:29:10Z,2025-07-20T07:29:20Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,1.535490635563247,2449868235534.3184,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:29:20Z,2025-07-20T07:29:30Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,3.043494856897058,2186974831480.527,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:29:30Z,2025-07-20T07:29:40Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,12.169867177108898,4327496727027.764,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:29:40Z,2025-07-20T07:29:50Z,2025-07-20T07:25:00Z,2025-07-20T07:30:00Z,4.49399662488864,3547292577193.2715,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PSAB,2025-07-20T07:30:00Z,2025-07-20T07:30:10Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,0.2506802793218514,305605237340.1667,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:30:10Z,2025-07-20T07:30:20Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,4.720731534609113,267374840302.753,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:30:20Z,2025-07-20T07:30:30Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:30:30Z,2025-07-20T07:30:40Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:30:40Z,2025-07-20T07:30:50Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:30:50Z,2025-07-20T07:31:00Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:31:00Z,2025-07-20T07:31:10Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:31:10Z,2025-07-20T07:31:20Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:31:20Z,2025-07-20T07:31:30Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:31:30Z,2025-07-20T07:31:40Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:31:40Z,2025-07-20T07:31:50Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:31:50Z,2025-07-20T07:32:00Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:32:00Z,2025-07-20T07:32:10Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:32:10Z,2025-07-20T07:32:20Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:32:20Z,2025-07-20T07:32:30Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:32:40Z,2025-07-20T07:32:50Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:32:50Z,2025-07-20T07:33:00Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:33:00Z,2025-07-20T07:33:10Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:33:10Z,2025-07-20T07:33:20Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:33:20Z,2025-07-20T07:33:30Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:33:30Z,2025-07-20T07:33:40Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:33:40Z,2025-07-20T07:33:50Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:33:50Z,2025-07-20T07:34:00Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:34:00Z,2025-07-20T07:34:10Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:34:10Z,2025-07-20T07:34:20Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:34:20Z,2025-07-20T07:34:30Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:34:30Z,2025-07-20T07:34:40Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:34:40Z,2025-07-20T07:34:50Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:34:50Z,2025-07-20T07:35:00Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PPMA,2025-07-20T07:30:00Z,2025-07-20T07:30:10Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,1.7743222923511466,4751021171150.095,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:30:10Z,2025-07-20T07:30:20Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,3.7109208139422334,1848433885015.2263,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:30:20Z,2025-07-20T07:30:30Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,1.5834922627139094,1182881507186.3557,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:30:30Z,2025-07-20T07:30:40Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,3.3015663399165662,1544789852521.073,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:30:50Z,2025-07-20T07:31:00Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,2.417411437889568,1766231331176.6714,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:31:00Z,2025-07-20T07:31:10Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,11.353823201117702,3758628550482.816,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:31:20Z,2025-07-20T07:31:30Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,1.4370508116983405,3203366585434.925,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:31:40Z,2025-07-20T07:31:50Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,6.158587950670227,2599897985215.863,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:31:50Z,2025-07-20T07:32:00Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,2.174022398342621,1992296141469.5583,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:32:00Z,2025-07-20T07:32:10Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,2.465194526949092,3114115999843.17,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:32:10Z,2025-07-20T07:32:20Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,2.6023388496040223,2593606633707.817,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:32:20Z,2025-07-20T07:32:30Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,1.535490635563247,2449868235534.3184,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:32:40Z,2025-07-20T07:32:50Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,3.043494856897058,2186974831480.527,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:32:50Z,2025-07-20T07:33:00Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,12.169867177108898,4327496727027.764,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:33:00Z,2025-07-20T07:33:10Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,4.49399662488864,3547292577193.2715,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:33:10Z,2025-07-20T07:33:20Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,1.6286213796555415,2249721025671.564,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:33:20Z,2025-07-20T07:33:30Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,0.4935600195293305,939370276448.635,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:33:30Z,2025-07-20T07:33:40Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,0.8122796216759274,389594897592.9749,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:33:40Z,2025-07-20T07:33:50Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,0.8122796216759274,389594897592.9749,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:33:50Z,2025-07-20T07:34:00Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,0.8122796216759274,389594897592.9749,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:34:00Z,2025-07-20T07:34:10Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,0.8122796216759274,389594897592.9749,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:34:10Z,2025-07-20T07:34:20Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,0.8122796216759274,389594897592.9749,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:34:20Z,2025-07-20T07:34:30Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,0.8122796216759274,389594897592.9749,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:34:30Z,2025-07-20T07:34:40Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,0.8122796216759274,389594897592.9749,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PPMA,2025-07-20T07:34:50Z,2025-07-20T07:35:00Z,2025-07-20T07:30:00Z,2025-07-20T07:35:00Z,0.8122796216759274,389594897592.9749,24.3766,4262592844214.596,PPMA_d_2025-07-14
C7,PSAB,2025-07-20T07:35:00Z,2025-07-20T07:35:10Z,2025-07-20T07:35:00Z,2025-07-20T07:40:00Z,0.2506802793218514,305605237340.1667,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:35:10Z,2025-07-20T07:35:20Z,2025-07-20T07:35:00Z,2025-07-20T07:40:00Z,4.720731534609113,267374840302.753,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:35:20Z,2025-07-20T07:35:30Z,2025-07-20T07:35:00Z,2025-07-20T07:40:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:35:30Z,2025-07-20T07:35:40Z,2025-07-20T07:35:00Z,2025-07-20T07:40:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:35:40Z,2025-07-20T07:35:50Z,2025-07-20T07:35:00Z,2025-07-20T07:40:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:35:50Z,2025-07-20T07:36:00Z,2025-07-20T07:35:00Z,2025-07-20T07:40:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
C7,PSAB,2025-07-20T07:36:00Z,2025-07-20T07:36:10Z,2025-07-20T07:35:00Z,2025-07-20T07:40:00Z,5.045532287977673,275732225393.20447,10.4134,3161462249603.716,PSAB_d_2025-07-14
