sensor,channel,year,month,day,hour,minute,second,server,path,filename
PLPI,HHZ,2019,12,10,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PLPI/HHZ.D,C7.PLPI..HHZ.D.2019.344
PLPI,HHZ,2019,12,17,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PLPI/HHZ.D,C7.PLPI..HHZ.D.2019.351
PLPI,HHZ,2019,12,18,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PLPI/HHZ.D,C7.PLPI..HHZ.D.2019.352
PLPI,HHZ,2019,12,19,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PLPI/HHZ.D,C7.PLPI..HHZ.D.2019.353
PLPI,HHZ,2019,12,20,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PLPI/HHZ.D,C7.PLPI..HHZ.D.2019.354
PLPI,HHZ,2019,12,21,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PLPI/HHZ.D,C7.PLPI..HHZ.D.2019.355
PLPI,HHZ,2019,12,22,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PLPI/HHZ.D,C7.PLPI..HHZ.D.2019.356
PLPI,HHZ,2019,12,23,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PLPI/HHZ.D,C7.PLPI..HHZ.D.2019.357
PLPI,HHZ,2019,12,24,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PLPI/HHZ.D,C7.PLPI..HHZ.D.2019.358
PLPI,HHZ,2019,12,25,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PLPI/HHZ.D,C7.PLPI..HHZ.D.2019.359
PLPI,HHZ,2019,12,26,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PLPI/HHZ.D,C7.PLPI..HHZ.D.2019.360
PLPI,HHZ,2019,12,27,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PLPI/HHZ.D,C7.PLPI..HHZ.D.2019.361
PLPI,HHZ,2019,12,28,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PLPI/HHZ.D,C7.PLPI..HHZ.D.2019.362
PLPI,HHZ,2019,12,29,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PLPI/HHZ.D,C7.PLPI..HHZ.D.2019.363
PLPI,HHZ,2019,12,30,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PLPI/HHZ.D,C7.PLPI..HHZ.D.2019.364
PLPI,HHZ,2019,12,31,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PLPI/HHZ.D,C7.PLPI..HHZ.D.2019.365
PGAR,HHZ,2019,12,3,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHZ.D,C7.PGAR..HHZ.D.2019.337
PGAR,HHZ,2019,12,4,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHZ.D,C7.PGAR..HHZ.D.2019.338
PGAR,HHZ,2019,12,5,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHZ.D,C7.PGAR..HHZ.D.2019.339
PGAR,HHZ,2019,12,6,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHZ.D,C7.PGAR..HHZ.D.2019.340
PGAR,HHZ,2019,12,7,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHZ.D,C7.PGAR..HHZ.D.2019.341
PGAR,HHZ,2019,12,8,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHZ.D,C7.PGAR..HHZ.D.2019.342
PGAR,HHZ,2019,12,9,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHZ.D,C7.PGAR..HHZ.D.2019.343
PGAR,HHZ,2019,12,10,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHZ.D,C7.PGAR..HHZ.D.2019.344
PGAR,HHZ,2019,12,11,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHZ.D,C7.PGAR..HHZ.D.2019.345
PGAR,HHZ,2019,12,12,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHZ.D,C7.PGAR..HHZ.D.2019.346
PGAR,HHZ,2019,12,13,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHZ.D,C7.PGAR..HHZ.D.2019.347
PGAR,HHZ,2019,12,14,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHZ.D,C7.PGAR..HHZ.D.2019.348
PGAR,HHZ,2019,12,15,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHZ.D,C7.PGAR..HHZ.D.2019.349
PGAR,HHZ,2019,12,16,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHZ.D,C7.PGAR..HHZ.D.2019.350
PGAR,HHZ,2019,12,17,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHZ.D,C7.PGAR..HHZ.D.2019.351
PGAR,HHZ,2019,12,18,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHZ.D,C7.PGAR..HHZ.D.2019.352
PGAR,HHZ,2019,12,19,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHZ.D,C7.PGAR..HHZ.D.2019.353
PGAR,HHZ,2019,12,28,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHZ.D,C7.PGAR..HHZ.D.2019.362
PGAR,HHZ,2019,12,29,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHZ.D,C7.PGAR..HHZ.D.2019.363
PGAR,HHZ,2019,12,30,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHZ.D,C7.PGAR..HHZ.D.2019.364
PGAR,HHZ,2019,12,31,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHZ.D,C7.PGAR..HHZ.D.2019.365
PGAR,HHE,2019,12,3,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHE.D,C7.PGAR..HHE.D.2019.337
PGAR,HHE,2019,12,4,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHE.D,C7.PGAR..HHE.D.2019.338
PGAR,HHE,2019,12,5,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHE.D,C7.PGAR..HHE.D.2019.339
PGAR,HHE,2019,12,6,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHE.D,C7.PGAR..HHE.D.2019.340
PGAR,HHE,2019,12,7,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHE.D,C7.PGAR..HHE.D.2019.341
PGAR,HHE,2019,12,8,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHE.D,C7.PGAR..HHE.D.2019.342
PGAR,HHE,2019,12,9,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHE.D,C7.PGAR..HHE.D.2019.343
PGAR,HHE,2019,12,10,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHE.D,C7.PGAR..HHE.D.2019.344
PGAR,HHE,2019,12,11,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHE.D,C7.PGAR..HHE.D.2019.345
PGAR,HHE,2019,12,12,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHE.D,C7.PGAR..HHE.D.2019.346
PGAR,HHE,2019,12,13,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHE.D,C7.PGAR..HHE.D.2019.347
PGAR,HHE,2019,12,14,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHE.D,C7.PGAR..HHE.D.2019.348
PGAR,HHE,2019,12,15,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHE.D,C7.PGAR..HHE.D.2019.349
PGAR,HHE,2019,12,16,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHE.D,C7.PGAR..HHE.D.2019.350
PGAR,HHE,2019,12,17,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHE.D,C7.PGAR..HHE.D.2019.351
PGAR,HHE,2019,12,18,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHE.D,C7.PGAR..HHE.D.2019.352
PGAR,HHE,2019,12,19,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHE.D,C7.PGAR..HHE.D.2019.353
PGAR,HHE,2019,12,28,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHE.D,C7.PGAR..HHE.D.2019.362
PGAR,HHE,2019,12,29,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHE.D,C7.PGAR..HHE.D.2019.363
PGAR,HHE,2019,12,30,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHE.D,C7.PGAR..HHE.D.2019.364
PGAR,HHE,2019,12,31,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHE.D,C7.PGAR..HHE.D.2019.365
PGAR,HHN,2019,12,3,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2019.337
PGAR,HHN,2019,12,4,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2019.338
PGAR,HHN,2019,12,5,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2019.339
PGAR,HHN,2019,12,6,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2019.340
PGAR,HHN,2019,12,7,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2019.341
PGAR,HHN,2019,12,8,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2019.342
PGAR,HHN,2019,12,9,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2019.343
PGAR,HHN,2019,12,10,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2019.344
PGAR,HHN,2019,12,11,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2019.345
PGAR,HHN,2019,12,12,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2019.346
PGAR,HHN,2019,12,13,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2019.347
PGAR,HHN,2019,12,14,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2019.348
PGAR,HHN,2019,12,15,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2019.349
PGAR,HHN,2019,12,16,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2019.350
PGAR,HHN,2019,12,17,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2019.351
PGAR,HHN,2019,12,18,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2019.352
PGAR,HHN,2019,12,19,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2019.353
PGAR,HHN,2019,12,28,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2019.362
PGAR,HHN,2019,12,29,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2019.363
PGAR,HHN,2019,12,30,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2019.364
PGAR,HHN,2019,12,31,0,0,0,193.147.109.7,/involcan/mseed/2019/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2019.365
PGAR,HHN,2021,1,1,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.001
PGAR,HHN,2021,1,2,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.002
PGAR,HHN,2021,1,3,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.003
PGAR,HHN,2021,1,4,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.004
PGAR,HHN,2021,1,5,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.005
PGAR,HHN,2021,1,6,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.006
PGAR,HHN,2021,1,7,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.007
PGAR,HHN,2021,1,8,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.008
PGAR,HHN,2021,1,9,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.009
PGAR,HHN,2021,1,10,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.010
PGAR,HHN,2021,1,11,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.011
PGAR,HHN,2021,1,12,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.012
PGAR,HHN,2021,1,13,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.013
PGAR,HHN,2021,1,14,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.014
PGAR,HHN,2021,1,15,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.015
PGAR,HHN,2021,1,16,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.016
PGAR,HHN,2021,1,17,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.017
PGAR,HHN,2021,1,18,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.018
PGAR,HHN,2021,1,19,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.019
PGAR,HHN,2021,1,20,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.020
PGAR,HHN,2021,1,21,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.021
PGAR,HHN,2021,1,22,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.022
PGAR,HHN,2021,1,23,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.023
PGAR,HHN,2021,1,24,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.024
PGAR,HHN,2021,1,25,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.025
PGAR,HHN,2021,1,26,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.026
PGAR,HHN,2021,1,27,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.027
PGAR,HHN,2021,1,28,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.028
PGAR,HHN,2021,1,29,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.029
PGAR,HHN,2021,1,30,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.030
PGAR,HHN,2021,1,31,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.031
PGAR,HHN,2021,2,1,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.032
PGAR,HHN,2021,2,2,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.033
PGAR,HHN,2021,2,3,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.034
PGAR,HHN,2021,2,4,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.035
PGAR,HHN,2021,2,5,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.036
PGAR,HHN,2021,2,6,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.037
PGAR,HHN,2021,2,7,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.038
PGAR,HHN,2021,2,8,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.039
PGAR,HHN,2021,2,9,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.040
PGAR,HHN,2021,2,10,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.041
PGAR,HHN,2021,2,11,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.042
PGAR,HHN,2021,2,12,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.043
PGAR,HHN,2021,2,13,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.044
PGAR,HHN,2021,2,14,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.045
PGAR,HHN,2021,2,15,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.046
PGAR,HHN,2021,2,16,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.047
PGAR,HHN,2021,2,17,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.048
PGAR,HHN,2021,2,18,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.049
PGAR,HHN,2021,2,19,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.050
PGAR,HHN,2021,2,20,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.051
PGAR,HHN,2021,2,21,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.052
PGAR,HHN,2021,2,22,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.053
PGAR,HHN,2021,2,23,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.054
PGAR,HHN,2021,2,24,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.055
PGAR,HHN,2021,2,25,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.056
PGAR,HHN,2021,2,26,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.057
PGAR,HHN,2021,2,27,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.058
PGAR,HHN,2021,2,28,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.059
PGAR,HHN,2021,3,1,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.060
PGAR,HHN,2021,3,2,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.061
PGAR,HHN,2021,3,3,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.062
PGAR,HHN,2021,3,4,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.063
PGAR,HHN,2021,3,5,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.064
PGAR,HHN,2021,3,6,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.065
PGAR,HHN,2021,3,7,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.066
PGAR,HHN,2021,3,8,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.067
PGAR,HHN,2021,3,9,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.068
PGAR,HHN,2021,3,10,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.069
PGAR,HHN,2021,3,11,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.070
PGAR,HHN,2021,3,12,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.071
PGAR,HHN,2021,3,13,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.072
PGAR,HHN,2021,3,14,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.073
PGAR,HHN,2021,3,15,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.074
PGAR,HHN,2021,3,16,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.075
PGAR,HHN,2021,3,17,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.076
PGAR,HHN,2021,3,18,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.077
PGAR,HHN,2021,3,19,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.078
PGAR,HHN,2021,3,20,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.079
PGAR,HHN,2021,3,21,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.080
PGAR,HHN,2021,3,22,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.081
PGAR,HHN,2021,3,23,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.082
PGAR,HHN,2021,3,24,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.083
PGAR,HHN,2021,3,25,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.084
PGAR,HHN,2021,3,26,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.085
PGAR,HHN,2021,3,27,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.086
PGAR,HHN,2021,3,28,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.087
PGAR,HHN,2021,3,29,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.088
PGAR,HHN,2021,3,30,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.089
PGAR,HHN,2021,3,31,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.090
PGAR,HHN,2021,4,1,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.091
PGAR,HHN,2021,4,2,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.092
PGAR,HHN,2021,4,3,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.093
PGAR,HHN,2021,4,4,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.094
PGAR,HHN,2021,4,5,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.095
PGAR,HHN,2021,4,6,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.096
PGAR,HHN,2021,4,7,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.097
PGAR,HHN,2021,4,8,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.098
PGAR,HHN,2021,4,9,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.099
PGAR,HHN,2021,4,10,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.100
PGAR,HHN,2021,4,11,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.101
PGAR,HHN,2021,4,12,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.102
PGAR,HHN,2021,4,13,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.103
PGAR,HHN,2021,4,14,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.104
PGAR,HHN,2021,4,15,0,0,0,193.147.109.7,/involcan/mseed/2021/C7/PGAR/HHN.D,C7.PGAR..HHN.D.2021.105
